ID,NAME,cns e14,ovary adult,limb e14.5,whole brain e14.5,cns e11.5,cns e18,adrenal adult,thymus adult,bladder adult,lung adult,mammary gland adult,colon adult,frontal lobe adult,cerebellum adult,testis adult,spleen adult,cortex adult,subcutaneous fat pad adult,duodenum adult,genital fat pad adult,placenta adult,stomach adult,small intestine adult,kidney adult,large intestine adult,liver e14,liver e14.5,heart adult,liver e18,liver adult
238693,Zfp58,1.95581,0.265631,2.19131,1.64965,2.72715,1.57659,0.100796,0.545062,2.55501,0.471842,0.32933,0.250339,1.46036,1.87547,1.48857,0.327778,1.31643,0.468214,0.0210928,0.486284,1.3962,0.0630047,0.053543,0.438719,0.43468,0.891142,0.696891,0.441984,0.728672,0.25135
68992,Zfp580,16.8422,28.143,18.0331,19.5832,10.8782,15.0965,21.3409,10.0871,5.48653,14.5568,9.43663,6.47616,11.9368,7.65493,4.05802,7.80718,7.92527,7.30654,8.14508,5.5509,1.1476,13.5047,5.73121,6.0695,2.36758,0.779014,0.979459,3.30879,0.832185,0.826472
213011,Zfp583,1.08784,0.12506,0.690244,1.02453,0.81982,1.38384,0.0764807,0.110937,0.343852,0.0953041,0.0920568,0.0138826,0.739462,0.635504,0.505644,0.043171,0.707535,0.13791,0.00151486,0.108888,0.377634,0.0127037,0.0057187,0.0405468,0.0206143,0.152615,0.154926,0.0654239,0.0965574,0.00659726
22717,Zfp59,2.09516,0.194853,1.37404,1.92266,2.21492,2.16363,0.0700196,0.296608,1.49792,0.397053,0.281417,0.194393,1.10745,1.13979,1.28321,0.195746,1.05046,0.444062,0.0350054,0.570578,1.16949,0.0441822,0.0420533,0.330384,0.348064,0.597163,0.459333,0.354078,0.476761,0.134329
233410,Zfp592,4.5303,8.5916,7.08436,4.59392,4.37476,3.67932,5.97501,13.4083,4.15037,7.96541,8.22831,6.67143,3.13824,4.26503,6.55255,11.4452,2.668,6.79238,5.59874,5.06644,4.61567,3.43156,6.34608,6.20983,6.93702,3.9525,4.55091,3.88748,3.18702,3.57695
68040,Zfp593,4.38523,6.09464,5.59323,5.30116,5.72747,4.31206,7.12255,6.0868,4.17581,3.44528,3.76858,4.30603,2.61553,3.10708,4.28514,4.39568,3.01182,4.2541,3.48732,3.76649,3.88888,4.20179,3.04112,2.43576,4.84586,4.06681,4.51435,1.20607,2.91822,2.93353
218314,Zfp595,0.492667,0.0850378,0.825983,0.412359,0.52718,0.457165,0.037617,0.428526,1.2578,0.290936,0.337585,0.102475,0.390358,0.396179,0.138704,0.2571,0.367934,0.288008,0.0429669,0.278158,0.579463,0.0222742,0.0291362,0.200366,0.253798,0.51187,0.502662,0.205947,0.508205,0.147383
71063,Zfp597,2.22051,0.489847,1.32836,2.64936,1.64738,3.21534,0.757079,1.05979,1.78466,0.765229,0.690468,0.332186,1.89937,2.22084,3.23228,0.706789,1.75767,0.625523,0.169481,0.644248,2.14943,0.156172,0.168502,0.505736,0.509752,0.980314,0.726841,0.67661,1.04673,0.387212
213753,Zfp598,26.2075,51.142,32.7505,25.7102,24.2186,22.0934,41.8113,37.3149,18.0834,38.4194,35.274,52.7773,13.9295,23.3622,20.7964,30.0766,12.531,27.6582,32.6839,20.5795,13.4078,24.4786,27.6153,19.2341,28.6238,14.4358,15.9642,9.71168,13.5458,34.0801
22718,Zfp60,12.861,0.646149,4.01941,13.5833,10.0022,11.9453,0.193912,0.833656,3.22769,0.800031,0.867498,0.30437,5.53492,4.2635,1.40195,0.428118,4.48045,1.12282,0.126226,1.33846,2.1551,0.115765,0.110799,0.989395,0.541307,1.37083,1.08897,1.02629,1.01247,0.36189
675812,Zfp605,2.28124,0.140421,0.685839,1.95243,1.69566,2.49618,0.0321726,0.261079,0.800339,0.227857,0.205583,0.0614225,1.70832,1.6083,0.0831176,0.172246,1.47979,0.305963,0.017803,0.527597,0.796418,0.0260423,0.0212982,0.241633,0.150164,0.396487,0.31939,0.233256,0.257103,0.0970566
67370,Zfp606,3.87269,1.28361,2.07115,3.41399,3.83195,2.98165,0.999672,1.23711,1.5117,0.735303,0.670062,0.683213,1.27524,1.56802,0.319444,0.587571,0.966381,0.720813,0.423059,0.798143,0.913833,0.360545,0.272879,0.58662,0.415263,0.56993,0.457685,0.647512,0.563116,0.31319
545938,Zfp607a,0.468507,0.184095,0.568772,0.413347,0.769198,0.426575,0.0793881,0.632025,1.10774,0.436319,0.312263,0.12986,0.269306,0.247082,2.32017,0.263907,0.263231,0.429974,0.0391533,0.410832,0.312907,0.0598146,0.0401718,0.250321,0.234248,0.386717,0.297696,0.270152,0.309792,0.131404
112415,Zfp607b,1.98313,0.0920436,0.586832,1.8321,1.24341,3.03358,0.0225993,0.124991,0.441883,0.134094,0.12075,0.0309369,1.74505,1.07163,2.17041,0.0565767,1.85541,0.14729,0.0134982,0.180401,0.215947,0.0298797,0.0194175,0.0929706,0.0539349,0.133972,0.116534,0.0593816,0.14329,0.0409857
269023,Zfp608,3.82211,0.774609,2.00323,3.50879,3.41564,2.81693,0.379487,0.20123,1.21094,2.13578,0.704428,0.692953,2.22601,1.36698,2.30844,1.15937,0.77965,0.761465,0.352465,0.58489,0.508516,0.282846,0.405954,0.693319,0.662566,0.278202,0.241246,0.53872,0.581682,0.0671967
214812,Zfp609,8.31716,3.47782,6.8398,7.4265,8.81351,4.98232,3.17797,2.64952,4.85151,4.41646,2.4826,2.45766,4.81168,5.01529,4.19905,1.72753,3.41156,3.46039,1.9789,2.40454,2.86603,2.15552,1.95366,3.2476,2.25396,1.82746,1.87452,2.71744,1.98201,1.417
22719,Zfp61,6.14291,1.29877,5.61429,5.07185,6.59636,5.59384,0.455966,2.46434,2.79526,1.25293,0.67484,0.82092,3.17633,3.58216,3.01337,0.804834,2.61425,1.32344,0.183925,1.50849,1.07,0.386917,0.212123,0.728753,0.717547,0.824702,0.75177,0.526124,0.527581,0.103993
234725,Zfp612,3.6176,0.833289,2.3222,3.51714,2.48952,3.95904,0.569345,0.0661062,2.44406,0.465079,0.366177,0.660508,5.00063,8.92622,1.57996,0.031493,5.80055,0.505995,0.155363,1.39461,0.607729,0.182376,0.121813,0.737337,0.38963,0.240927,0.209213,1.33023,0.790578,0.374799
170938,Zfp617,5.85983,1.41969,4.40789,5.66716,7.75133,5.9053,0.479014,1.07642,7.06832,1.14197,1.24413,0.919539,5.44451,5.26683,1.0355,0.615787,4.67092,1.95811,0.306986,1.98767,3.85123,0.224647,0.439402,1.45123,1.9002,4.07067,3.40679,2.61981,2.92443,0.874336
72701,Zfp618,7.66569,6.93377,11.3217,8.67181,10.0405,4.41515,0.81461,0.335516,1.09109,0.562191,0.459929,4.20004,0.893857,0.617344,2.21078,0.46979,0.381842,1.83456,0.206568,1.74612,0.890123,0.281943,0.277947,3.08689,0.259964,0.938117,1.09233,0.111143,3.01781,0.136381
70227,Zfp619,1.18839,0.21648,0.710021,1.32071,0.942033,1.11589,0.0658314,0.131556,0.611693,0.245194,0.234427,0.0751726,0.636123,0.72734,0.0882131,0.171037,0.525493,0.331319,0.046107,0.261618,0.365186,0.0165882,0.0140138,0.198639,0.110381,0.178012,0.184575,0.279421,0.22469,0.107878
22720,Zfp62,4.87784,0.195534,2.9705,3.59693,6.21694,3.40737,0.17279,0.844202,2.80439,0.448876,0.384738,0.209181,2.75811,2.59347,1.03975,0.376271,2.33525,0.418018,0.0806836,0.504683,2.3234,0.0230668,0.0755449,0.374378,0.316125,2.37456,1.58334,0.66959,1.67793,0.169191
52521,Zfp622,8.59064,12.1801,7.30062,7.42483,11.2904,8.38079,12.1515,6.76443,7.516,6.71922,5.759,15.0274,6.12265,6.03394,2.63144,9.00525,5.974,4.64459,11.5324,5.29738,10.1918,6.10758,8.8476,4.61699,5.97125,5.98707,5.43991,2.3664,5.40281,5.03224
78834,Zfp623,6.77443,3.84333,5.42169,6.70265,6.33526,6.40703,2.82701,2.29074,4.57612,3.88169,2.73631,3.3218,3.111,3.87265,1.38173,1.397,3.179,3.89423,2.51201,3.31245,5.49417,2.65391,2.15218,4.86017,4.12233,1.97303,2.15792,2.18317,3.69484,3.28316
71163,Zfp626,1.01692,0.167365,0.763493,0.887712,1.4581,0.915823,0.0563437,0.529454,1.49287,0.30692,0.275178,0.137656,0.894567,0.821987,1.23212,0.239141,0.763639,0.397493,0.0431422,0.410361,0.86007,0.0554344,0.0689582,0.245515,0.338018,0.625674,0.440701,0.263811,0.383578,0.0974644
232816,Zfp628,4.59225,17.6823,6.10104,5.77781,4.34401,2.76599,18.6762,14.8787,3.56909,10.3455,10.1455,14.8857,2.63326,2.66161,5.13736,11.3133,2.41488,4.72361,15.113,3.40201,1.76727,9.54014,12.7609,5.56871,6.45712,1.81115,2.42732,2.51374,1.32527,3.14491
320683,Zfp629,7.25225,6.94408,5.20088,7.76363,8.71219,5.59279,4.20931,6.9193,2.88557,3.55426,3.30802,2.76811,3.4064,3.32304,3.44321,1.24536,2.94723,3.72474,1.51778,3.6114,0.803674,1.28141,1.30368,2.85611,1.65655,0.891773,0.932312,3.56432,1.54508,1.65652
232337,Zfp637,16.1025,7.55205,12.802,13.3253,13.2269,16.4073,3.37635,4.23865,11.0061,5.75819,4.91413,4.4473,8.01492,9.58785,1.41788,2.64472,8.87029,7.24473,2.48677,6.12919,5.88064,2.29622,3.05534,6.79488,5.45861,5.01282,4.83225,4.46828,4.09254,3.37588
18139,Zfp638,10.8559,0.679228,6.50779,8.68092,14.4272,9.78187,0.304065,1.833,5.20738,1.34354,1.12178,0.440241,6.0004,5.79423,1.69445,0.827411,4.88513,1.64934,0.066594,1.61965,5.64205,0.102935,0.157383,1.06144,0.680899,3.64941,2.59584,1.2754,2.47571,0.450417
67778,Zfp639,7.52547,5.0295,7.68247,6.32601,7.08872,6.9842,2.49717,2.96077,5.28109,3.80382,3.60997,2.11026,5.22484,5.337,4.50297,2.93954,4.69961,3.96486,1.5153,3.17112,5.70584,1.28048,1.89647,2.78364,2.42945,4.68011,4.27062,2.94019,3.25868,1.33266
22722,Zfp64,6.70544,14.6384,11.0156,7.0596,6.22686,6.03233,12.8465,17.9408,4.20733,10.2152,9.12845,13.9307,3.51638,3.83286,0.948423,8.98603,3.59041,6.69097,8.94562,5.76244,14.3832,12.4214,7.08382,6.04209,7.97706,3.45765,4.29915,2.59458,3.33936,3.99754
239652,Zfp641,1.92637,0.86234,0.406012,2.16583,0.614152,3.08867,1.03447,0.129847,6.61137,3.26073,0.796755,0.177005,2.16626,1.95199,0.323064,0.0568653,1.95894,1.16916,0.100959,0.77883,0.321359,0.122232,0.131472,1.7431,0.158751,0.051534,0.0556769,0.807628,0.122322,0.073166
52397,Zfp644,4.24329,0.99963,3.49823,4.13354,5.37178,4.8207,0.34126,1.50928,3.81379,1.04959,0.828406,0.46502,3.13849,3.51741,1.99978,0.583248,3.00696,1.08495,0.149724,1.0428,2.28838,0.207926,0.175047,0.791642,0.506181,2.18996,1.78252,0.999826,1.45438,0.330216
233905,Zfp646,6.00316,7.71003,5.14422,5.71327,7.38928,3.92709,4.73267,14.5648,4.27971,7.36823,6.45896,6.62072,3.05617,3.57098,22.6558,9.85584,2.75574,5.53649,3.93858,5.71721,3.70082,3.02523,3.81951,4.06303,5.89424,3.52697,3.72343,2.45602,2.44328,2.02254
239546,Zfp647,6.80025,3.126,5.35573,7.24846,6.77053,5.80759,0.854666,1.11841,1.14488,1.69825,0.930476,0.587364,1.29982,1.55173,0.13405,0.590295,0.821482,1.60122,0.278155,0.878585,0.481443,0.361454,0.227785,0.614829,0.322872,0.507501,0.545486,0.399104,0.424975,0.224527
100503355,Zfp648,0.191924,0.158052,1.62436,0.0873227,0.082995,0.237297,0.255997,0.0180325,0,0.0135708,0,0.0650058,0.255654,0.0456162,0.0834549,0,0.594017,0.011629,0,35.9794,0.0023948,0.0240128,0,0.277896,0,0.00547374,0.0103585,0.00463692,0.00498974,0
235907,Zfp65,1.0658,0.0684818,0.808307,1.13273,1.08542,1.26185,0.0241904,0.160185,1.10376,0.131915,0.113489,0.0626466,0.569235,0.57601,0.345603,0.0959963,0.605745,0.206212,0.019337,0.236613,0.693024,0.00727371,0.0108676,0.178553,0.142019,0.496468,0.324941,0.151332,0.331291,0.0857112
270210,Zfp651,5.85609,20.0356,8.61889,5.81113,4.30353,7.42565,13.6229,1.73507,10.189,9.07299,8.30915,7.22917,10.3659,7.28413,1.28659,1.59122,10.8978,9.92025,2.53803,6.5036,5.11816,6.52514,2.28858,5.11927,2.28425,0.60832,0.737014,16.6855,0.678521,0.199173
268469,Zfp652,7.24597,12.3382,8.45623,7.63729,7.71212,5.06125,9.63785,11.0489,6.46234,16.4238,10.1475,8.04809,4.32271,5.01654,3.6124,10.4447,3.50872,7.04924,7.20474,6.76977,4.60378,5.08223,6.47043,3.69311,5.58782,3.3946,3.8558,4.36153,2.76837,3.88963
432396,Zfp652os,0.401565,0.483207,0.292461,0.605771,0.293859,0.604051,1.65601,0.0727724,0.344771,0.781961,0.623454,0.0530207,3.64662,1.1836,0.398028,0.242823,3.03831,0.575088,0.275073,0.437245,0.136244,0.119507,0.0553819,0.318318,0.125876,0.179179,0.20166,0.219213,0.169847,0.132344
319601,Zfp653,15.823,17.4244,10.0758,15.2085,12.0143,13.1262,9.25055,15.1567,6.93527,8.78972,7.49268,6.83501,9.00143,10.8374,17.8966,10.5516,7.82284,6.63517,4.49088,5.19937,4.2823,4.70961,3.98405,5.38252,3.8885,4.54522,4.88542,2.74685,5.93324,3.80624
72020,Zfp654,2.17247,0.535833,2.34504,2.07763,2.34773,2.45384,0.651062,0.701171,2.757,0.443516,0.455687,0.31535,2.29804,2.40516,17.2045,0.385269,1.92883,0.432349,0.136837,0.824659,1.944,0.147041,0.193984,0.425244,0.352596,1.72429,1.29756,0.646619,1.45945,0.301068
72611,Zfp655,3.5299,2.30822,3.17998,3.29392,3.16242,3.41521,1.72636,2.44913,6.18453,2.26645,2.9912,1.30089,2.93884,3.69472,1.24253,1.43517,2.99018,4.06744,1.00926,3.54305,15.1952,0.474616,0.904381,2.41009,2.4488,3.05848,2.72828,3.24975,3.61941,2.07598
210104,Zfp658,2.96558,0.525035,1.49497,2.79641,2.52766,3.35588,0.194481,0.380972,1.26546,0.642996,0.591262,0.261194,1.93417,2.13363,0.0773519,0.588501,1.12562,0.656303,0.0569752,0.6806,0.384367,0.0655716,0.130167,0.323253,0.35395,0.18157,0.160136,0.23779,0.214272,0.110694
72180,Zfp661,1.51927,0.636747,1.20838,1.39676,1.56453,1.43824,0.231178,0.429031,1.05498,0.416964,0.547058,0.412776,1.09731,0.758997,1.26935,0.347323,1.17573,0.675291,0.118392,0.703579,0.185846,0.168832,0.10377,0.487856,0.436461,0.458071,0.422308,0.298917,0.597509,0.375993
381405,Zfp663,1.18759,0.0145456,0.0795271,1.06132,1.03254,0.846102,0.00213652,0,0.0107914,0.101892,0.00218515,0.0384143,0.069115,0.0019733,0.00187316,0.00412571,0.0117241,0.0356347,0,0.0306615,0.0275232,0.00163579,0.00062094,0.00351524,0.00624605,0.0511672,0.0465245,0,0.0721597,0.00044148
269704,Zfp664,26.8081,12.5829,18.1799,24.6713,35.0035,17.8962,12.2498,12.8496,14.2225,12.4949,13.519,8.20547,17.6423,17.9478,12.4246,4.4352,15.0044,10.7223,4.50565,9.23544,7.18354,5.27182,4.37216,8.03705,5.91606,5.25629,5.20536,5.6575,4.50273,2.42674
384763,Zfp667,1.78612,0.254507,0.97844,1.49406,1.3717,1.68225,0.111024,0.430819,2.23681,0.222495,0.283381,0.0748618,1.51626,1.46158,0.911773,0.106217,1.36252,0.357341,0.0242353,0.375687,4.48545,0.0316449,0.0397979,0.231259,0.0936456,1.13175,0.862959,0.315649,0.401106,0.0926333
244219,Zfp668,3.24289,2.55542,2.10278,3.73728,3.30944,2.54639,2.13934,4.69437,0.804329,1.47353,1.78109,1.47558,1.91186,1.5238,0.682811,2.30774,1.66883,1.16406,1.23906,1.36522,1.05437,0.922062,1.08338,0.827536,1.21177,0.922513,1.04904,0.49953,0.528126,0.443973
319475,Zfp672,3.08461,5.72377,3.10954,3.25159,2.25018,3.17124,6.05303,3.96251,3.15891,2.98605,3.70774,4.67541,3.06002,2.88947,3.90459,2.20711,2.91613,2.68176,2.16819,3.80543,1.06574,2.82425,1.71431,2.75521,1.82622,2.13992,2.33537,2.56617,1.64816,1.50676
210503,Zfp677,0.904985,0.0927014,0.822332,0.804613,0.613721,1.22541,0.0218751,0.221746,2.0723,0.137876,0.170321,0.0801497,0.473144,0.50622,0.269134,0.183859,0.283704,0.326728,0.00962205,0.264547,0.301798,0.0165121,0.0161004,0.160753,0.0955898,0.258378,0.214002,0.152642,0.208551,0.0292277
24135,Zfp68,10.5367,1.92291,7.179,8.98976,7.95604,9.45221,0.456264,2.19368,6.35937,2.20397,1.73482,1.04543,4.1826,5.04562,0.535359,1.04292,3.28087,2.43942,0.268189,2.01112,2.48769,0.248217,0.492349,1.49506,1.25851,2.71933,2.19786,2.18357,2.04435,0.763227
78266,Zfp687,7.5145,10.9745,8.22788,7.05991,7.89523,5.15275,8.76777,13.9543,7.3905,7.10936,8.4176,7.25663,4.82681,8.92745,10.3286,7.40202,4.02405,7.55321,4.9323,8.18484,6.30743,5.02702,4.26832,5.99531,6.11205,3.12875,3.65,3.59972,2.93743,3.25767
69234,Zfp688,2.20241,4.38989,2.46172,2.29941,2.18997,1.80214,4.34606,2.91766,2.42115,3.32595,2.8644,3.75828,1.46003,1.43059,4.65656,4.44321,1.50056,2.11328,4.01402,2.41436,1.03703,2.81601,2.65631,2.27902,2.70444,1.34901,1.44405,0.507836,1.12825,1.11404
71131,Zfp689,4.10726,4.52619,4.60592,4.52583,4.13223,3.28232,4.05808,3.5066,1.32775,2.88206,2.93767,2.60828,1.6928,1.71926,5.57313,2.91627,1.33158,1.81803,2.22794,1.76554,0.89673,1.25638,1.29811,1.47624,1.30064,1.19674,1.58225,0.712176,0.888788,0.571938
381549,Zfp69,0.580936,0.432017,0.89669,0.54658,1.16931,0.368741,0.425555,0.42778,0.31205,0.787427,0.335357,0.420518,0.232816,0.304749,0.378053,0.551408,0.228256,0.46509,0.221289,0.276678,0.37509,0.169231,0.186485,0.244792,0.244505,0.322267,0.336516,0.139897,0.297024,0.165318
195522,Zfp691,1.90534,7.13894,2.87194,2.04663,3.01315,1.18921,5.81058,3.71084,2.6285,3.19406,4.66028,4.34818,1.57591,1.50143,8.11451,3.95782,1.61484,3.02281,2.36484,2.1399,1.39044,2.95696,1.81989,5.15966,2.23524,1.37562,1.6316,6.87873,1.48542,4.0367
103836,Zfp692,23.6281,19.4553,26.7222,21.9583,19.9963,23.9243,12.7572,16.7746,16.2856,9.82038,10.8024,21.8344,17.941,22.6459,5.75464,10.574,19.5873,10.5003,12.1276,18.3465,4.38829,15.2533,6.90894,7.15905,12.4006,13.4783,15.6242,3.87922,8.19247,3.47008
242109,Zfp697,3.13233,1.39988,1.24105,3.61443,2.70206,3.12199,0.945217,0.123155,0.411402,3.44447,0.847052,0.491705,2.00413,0.862834,0.25849,0.188593,2.20075,1.10017,0.160066,2.90641,1.28443,0.10186,0.168016,2.6661,0.135858,0.576952,0.635587,0.987882,0.615316,0.194847
223669,Zfp7,3.77144,2.22418,2.96201,3.29177,4.65985,3.15302,0.198412,3.4072,4.55625,2.2886,1.76297,2.26952,1.50278,3.02849,0.686203,1.48115,1.66991,2.15255,0.709075,2.08564,3.38782,0.850224,0.746716,2.56066,2.00752,2.18234,2.06186,0.470798,1.84337,0.328513
353310,Zfp703,8.46345,26.7686,13.8884,8.44135,6.10126,3.24369,77.1544,13.6171,10.7261,22.6019,19.0703,17.3228,4.98757,7.0964,1.55145,10.8354,4.85751,13.9714,36.831,7.24654,2.01433,21.8436,30.7045,4.4493,13.6844,1.00299,1.04191,4.07093,0.982362,1.7694
170753,Zfp704,5.08257,3.87967,4.86562,5.17286,3.22562,8.94969,1.13319,2.35783,3.55257,4.03028,2.01757,2.02428,4.49596,3.67668,1.84834,0.364664,3.79929,3.82109,0.417921,3.00229,1.56325,0.358145,0.485307,4.78973,1.43536,0.887801,0.780745,1.61039,0.762964,0.423806
68036,Zfp706,8.58778,11.0623,8.22712,10.0609,7.32584,12.1738,18.6044,7.08081,8.7238,7.29017,7.2582,13.4441,8.19077,9.53144,4.32806,8.6724,7.36489,5.07028,17.9568,5.14469,8.46121,20.6495,9.50478,11.2103,8.84138,5.23528,4.99913,5.65492,4.97396,6.03305
69020,Zfp707,5.48922,7.43226,5.17183,5.19101,4.15764,5.25754,6.45637,8.40954,6.40568,5.99798,5.37333,10.515,3.51674,3.95079,2.09739,5.57519,3.45402,4.26352,5.95813,3.88313,2.66372,7.78255,4.07325,4.9656,4.88199,1.62454,2.02016,1.82429,2.8038,12.085
432769,Zfp708,2.05712,0.119634,1.51642,1.78444,1.87258,2.25883,0.0267924,0.230313,1.57402,0.201005,0.205571,0.0510536,0.972208,0.873688,0.271213,0.0961181,0.877722,0.30642,0,0.307434,1.09262,0,0.0157906,0.32017,0.179057,0.735552,0.63411,0.278674,0.617371,0.206539
236193,Zfp709,0.870789,0.228051,0.840147,0.936758,0.744082,1.09074,0.109433,0.353447,0.776019,0.220299,0.312467,0.100671,0.739256,0.786986,0.167264,0.257179,0.638082,0.32905,0.0369704,0.526174,1.01267,0.0360284,0.0332279,0.200461,0.177165,0.342311,0.293842,0.293488,0.324522,0.111771
209225,Zfp710,7.38832,11.5066,7.31148,7.84621,9.31129,5.10064,8.01872,13.1227,4.78744,17.7603,12.2614,18.3642,3.77217,2.18063,1.40336,16.0495,3.25771,7.32963,13.5609,6.6021,4.26147,10.5957,14.224,6.51212,12.6994,2.9112,3.4668,6.38964,4.43579,3.12371
245595,Zfp711,7.47762,0.148161,3.31341,6.42679,5.23125,8.34036,0.01916,0.0268527,0.457358,0.0995059,0.0262709,0.0355826,2.27057,1.48983,1.45039,0.0034759,1.78184,0.112672,0.00378881,0.0426172,1.63909,0.00588662,0.0137704,0.061744,0.108519,0.338137,0.243696,0.0296358,0.15285,0.00292077
78251,Zfp712,1.05593,0.0507964,0.679113,0.994437,0.804425,1.30192,0.0388462,0.24635,0.560986,0.162082,0.0736824,0.0463373,0.726457,0.874864,0.506068,0.0868776,0.580549,0.108886,0.000998638,0.0967335,0.379402,0.0103317,0.0144206,0.0881928,0.0923167,0.258028,0.201379,0.158777,0.171154,0.033137
210105,Zfp719,1.76939,0.783664,1.59355,1.99751,1.95624,2.31386,0.163012,0.573342,2.11167,0.556408,0.562835,0.261491,1.83265,2.21951,0.634881,0.242374,1.56344,0.891321,0.0721541,1.12474,1.15227,0.0724786,0.16456,0.453016,0.516764,0.529329,0.49293,0.499804,0.535929,0.177232
238722,Zfp72,0.659293,0.0447044,0.603978,0.656178,0.516609,1.09155,0.0280137,0.0573965,0.60131,0.121307,0.0790806,0.0560023,0.697442,0.576105,0.556585,0.0347726,0.733198,0.214273,0.0114051,0.157897,0.200726,0.0181248,0.00635088,0.134963,0.0707627,0.180744,0.134271,0.265323,0.146906,0.0698903
212281,Zfp729a,1.1854,0.255751,1.04304,1.26075,1.02181,1.40461,0.0711294,0.639386,1.60509,0.391339,0.456587,0.169236,0.947873,1.0875,0.217093,0.289918,0.915127,0.48564,0.0430616,0.5059,1.3058,0.0438304,0.0943115,0.430971,0.329004,0.705989,0.568893,0.312992,0.494001,0.169633
100416706,Zfp729b,1.08337,0.0489842,0.962469,1.03656,0.907587,1.43194,0.0235166,0.407022,1.63097,0.246528,0.239801,0.0893079,1.02311,1.05999,0.17072,0.161235,0.926447,0.33451,0.0102728,0.424438,1.30314,0.00541724,0.0223607,0.281139,0.235584,0.660928,0.512222,0.258658,0.513717,0.126756
408068,Zfp738,2.24886,0.116405,1.84039,2.11738,1.73235,2.36719,0.0517943,0.472058,1.67681,0.346724,0.310382,0.129825,1.587,1.52039,0.255889,0.207199,1.51876,0.500343,0.0210083,0.568777,1.38359,0.0337475,0.0476151,0.333425,0.275682,0.680912,0.474216,0.33958,0.487846,0.12277
72723,Zfp74,3.198,1.24225,2.40099,2.81105,2.86108,3.95408,0.980025,1.36416,2.28076,1.23026,0.986769,0.472548,2.45075,2.79355,0.202693,0.699741,2.27048,1.53259,0.11222,1.32552,1.33301,0.363123,0.190676,0.828349,0.355463,0.749881,0.706513,0.938789,0.651682,0.371798
68744,Zfp740,21.993,12.8306,21.5011,18.8473,24.9693,15.4704,6.85683,15.7392,16.8362,11.3827,10.1777,6.71347,9.50076,12.9366,2.75867,9.31953,8.43182,10.8247,3.45695,12.5447,7.37793,3.05057,3.29397,8.18772,7.36718,7.5384,6.77074,4.8565,7.48376,2.59138
69228,Zfp746,9.24115,14.3844,11.3137,10.0042,8.5311,8.12915,9.96128,13.8503,6.79437,9.82849,8.91756,9.60442,5.98542,6.75962,4.5674,10.1946,5.01069,6.96222,5.0673,5.30039,4.07397,4.2449,4.49517,5.07201,5.18871,2.50567,2.87794,2.63828,2.92912,3.44725
269997,Zfp747,2.24867,4.27658,2.61844,2.27304,2.27932,2.026,2.44197,4.60265,3.11744,5.09471,3.31197,5.89259,1.29355,2.21862,0.529483,3.88539,1.28406,3.15955,8.79255,3.73281,1.45645,2.14558,10.0698,2.85715,11.1441,0.987425,1.09149,1.24631,1.33086,1.56646
212276,Zfp748,2.20843,0.272149,1.60106,2.02981,2.30172,2.24647,0.0645383,0.770341,1.65246,0.496869,0.339604,0.244589,1.12903,1.50484,0.938702,0.273569,1.05399,0.474796,0.0260423,0.451486,1.74884,0.0534511,0.0871486,0.468555,0.390377,0.914175,0.674814,0.367689,0.574567,0.138224
319530,Zfp750,0.239263,0.607435,3.75158,0.216754,0.113607,0.072053,0.25017,0.781677,4.66565,1.50979,0.996533,2.03304,0.113596,0.357052,0.204144,0.102791,0.106172,0.105665,0.219694,3.58339,0.251499,3.49914,0.192784,1.21092,0.0374015,0.137,0.123883,0.0473668,0.954911,1.22647
224598,Zfp758,0.678173,0.0947913,0.905203,0.564532,0.79867,0.644532,0.1212,0.383562,1.48921,0.251506,0.200579,0.154089,0.787055,0.805681,0.250122,0.18105,0.700077,0.190634,0.0580798,0.269576,0.908034,0.0616895,0.0455137,0.224501,0.198587,0.770973,0.558219,0.321779,0.613027,0.140311
268670,Zfp759,0.825651,0.0463055,0.477577,0.861997,0.53082,1.13277,0.0160766,0.0737245,0.796517,0.0901381,0.0939907,0.0694812,0.73947,0.689302,1.25253,0.0540243,0.742227,0.185735,0.0101822,0.261282,0.292642,0.00949902,0.0142915,0.147588,0.114926,0.233414,0.174624,0.33444,0.20126,0.100735
240034,Zfp760,6.23413,0.285098,4.78842,4.8721,6.56702,4.73786,0.0562507,0.27536,3.22365,0.540178,0.545452,0.183451,1.98131,2.8421,0.163353,0.251955,1.56498,0.842067,0.034534,0.869317,1.61847,0.0671202,0.0668449,0.383798,0.475408,3.28478,2.66464,0.314916,2.02998,0.167653
73451,Zfp763,4.22353,0.290802,2.37068,4.21856,3.96761,4.96773,0.0476418,0.383496,1.95932,0.450157,0.230734,0.0745296,2.76109,3.06713,0.281372,0.148133,2.49132,0.590803,0.0105147,0.62532,0.838485,0.0128774,0.0303499,0.399292,0.284589,0.954839,0.692436,0.394772,0.541993,0.0952318
233893,Zfp764,0.839739,1.48505,1.32649,0.888929,0.927371,0.769523,0.885311,1.49372,1.53272,1.673,1.41769,1.59532,0.476804,0.636175,0.0871259,1.3369,0.477198,1.24368,1.03497,1.18411,0.473714,0.704888,1.10536,1.19027,1.74068,0.364359,0.396646,0.505389,0.458522,0.345439
